statename,Year,state_power_dem,de_ind,de_mor,de_trad,boat_prog,state,same_date,citi_1,inst6016_1,nominate_dim1,IPD,NBD,CCD,OPD,CPD,COD,CPR,NBR,IPR,OPR,CCR,COR,Split,Dem_Winner,Dem_2nd,Dem_3rd,Dem_4th,Dem_Other,Rep_Winner,Rep_2nd,Rep_3rd,Rep_4th,Rep_Other,Incumbent_D,Incumbent_R,changeD,changeR,PD,PR,primaryDem,primaryRep,IA_dummy,NH_dummy,South,South_ext,fedupperdem,fedupperother,fedtotalupper,fedlowerdem,fedlowerother,fedtotallower,senate_dem,senate_rep,house_dem,house_rep,house_D,house_R,house_D2,house_R2,changeD2,counter,favsonD,counter2,_spline1,zciti_1,zinst_1,zdiff_1,int_1,gov,sen_dem_in_sess,sen_tot_in_sess,hs_dem_in_sess,hs_tot_in_sess,house,sen,uni_dem,nom_y_dem,partyid_dd,z_Berry_State,z_Berry_Div,mood,z_Enns_Mood,z_Enns_Div,recipientcfscore,z_Bonica_CFScore,z_Bonica_Div,z_mood_cfscore_div,z_mood_Berry_div,Tashijan,swing,party_regist,_est_m2,_est_m1,_est_m4,_est_m3,_merge,pop,gdp,gdp_percap,density
Arkansas,2004,.53333074,0,0,1,1,4,0,50.40570831298828,45.35713958740234,.2254,0,0,0,1,0,0,0,0,0,1,0,0,0,66,0,0,0,44,97.3,0,0,0,2.7,0,1,0,0,1,1,5,5,0,0,0,1,2,0,2,3,0,4,1,0,.75,.25,1,,0,0,0,3,0,12,-1376,.055103909,-.20491111,.90740776,11.361446,1,27,35,72,100,.72000003,.77142859,0,-.85230386,63.107948,-.97016299,1.0252669,40.708,-.033946406,.81835747,.225020979020979,-1.0588855,1.1139894,1.0249391,.93621659,1,0,1,1,1,1,1,3,2743000,78218797056,28.515785,9.3000002
Arkansas,2008,.52952623,0,0,1,1,4,0,56.38674163818359,61.13682174682617,.2254,0,0,0,1,0,0,0,0,0,1,0,0,0,26.6,69.7,1.9,0,1.9,20.4,60.3,13.6,0,5.8,0,0,0,0,1,1,5,5,0,0,0,1,2,0,2,3,0,4,1,0,.75,.25,1,,1,0,0,4,0,16,-2901.3333,-.20096943,.78191978,.6721586,12.709572,0,27,35,75,100,.75,.77142859,1,-.87312806,,,,35.73,-1.2181678,-.34503973,.2237230769230769,-1.2780448,1.0770754,.059877038,,1,0,1,1,1,1,1,3,2868000,96948199424,33.803417,274.5
Arkansas,2012,.40194827,0,0,1,1,4,1,29.15975761413574,57.71146774291992,.2,0,0,0,1,0,0,0,0,0,1,0,0,0,58.4,0,0,0,41.6,68.40000000000001,13.3,4.9,13.4,0,1,0,0,0,1,1,5,5,0,0,0,1,1,0,2,1,0,4,.5,.5,.25,.75,,1,0,0,0,5,0,20,-4938.6665,-1.2994024,.82218337,-.036720991,5.8319516,0,20,35,55,100,.55000001,.5714286,1,-1.2626814,,,,,,,.3490340136054421,-1.2510166,-.048385739,,,1,0,1,1,1,1,1,3,2949000,106085400576,35.973347,153.89999
Arkansas,2016,.36271441,0,0,1,1,4,1,33.41155242919922,26.67672729492188,.2,0,0,0,1,0,0,0,0,0,1,0,0,0,66.09999999999999,30,0,0,3.9,32.8,31,25,4,7.2,0,0,0,0,1,1,5,5,0,0,0,1,0,0,2,0,0,4,0,1,0,1,,1,0,1,0,6,0,24,-7424,-.93132895,-.78633285,.29659432,6.6823106,1,11,35,36,100,.36000001,.31428573,0,-1.2279233,,,,,,,.7452,-.79968369,-.13164526,,,1,0,1,1,1,1,1,3,2990000,118435799040,39.610634,51.299999
California,1972,.37664735,0,1,0,1,5,1,54.01467514038086,48.80111312866211,.47013637,0,0,0,0,1,0,1,0,0,0,0,0,0,43.5,38.6,7.5,2,8.300000000000001,90.09999999999999,9.800000000000001,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,2,0,2,20,0,38,1,0,.52631581,.47368422,,,0,0,0,1,0,4,-53.333332,.57323921,-.33034036,-.65454984,25.394264,1,21,40,43,80,.53750002,.52499998,0,1.227789,79.753036,1.0703909,-.49715173,51.321999,-.31064436,-1.5384334,,,,,,0,0,0,1,1,1,1,3,20411000,120372297728,5.8974228,76.900002
California,1976,.45263281,0,1,0,1,5,1,57.05590438842773,72.85546875,.45836666,0,0,0,0,1,0,1,0,0,0,0,0,0,20.5,7.4,5,3,64.09999999999999,34.5,65.5,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,2,0,2,28,0,43,1,0,.6511628,.3488372,1,,0,0,0,2,0,8,-426.66666,.43937373,1.6174537,-.88508761,26.152525,0,25,40,55,80,.6875,.625,1,1.3244613,78.86319,1.2248436,-.78546989,45.091999,.0058713774,-1.3185899,,,,,,0,1,0,1,1,1,1,3,21522000,178393907200,8.288909,191
California,1980,.51612669,0,1,0,1,5,1,50.04773330688477,72.76622772216797,.45659259,0,0,0,0,1,0,1,0,0,0,0,0,0,37.6,44.8,4,0,13.5,80.3,4.9,13.6,0,1.2,1,0,0,0,1,1,3,3,0,0,0,0,1,0,2,25,0,43,.5,.5,.58139533,.41860464,,,0,0,0,3,1,12,-1376,.49190214,1.9798992,-.96096909,22.851423,0,25,40,50,80,.625,.625,1,1.4528712,78.887207,1.369722,-.8778199,34.874001,-1.2939579,-2.746829,.6247192982456141,.82515913,-.33325699,-2.119117,-2.6636801,0,0,0,1,1,1,1,3,23771000,293491408896,12.346616,298
California,1984,.45987913,0,1,0,1,5,1,50.12256240844727,50.43315505981445,.456,0,0,0,0,1,0,1,0,0,0,0,0,0,35.3,38.9,18.4,0,7.4,100,0,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,1,0,2,28,0,45,.5,.5,.62222224,.37777779,1,,0,0,0,4,0,16,-2901.3333,.15706362,-.42034978,-1.59804,22.855888,1,25,40,48,80,.60000002,.625,0,1.7551036,78.475693,1.5941442,-1.4370806,39.993999,-.50439811,-2.2595017,.6988269230769232,.85443938,-.69737577,-1.3588375,-2.0985422,0,0,0,1,1,1,1,3,25780000,426143186944,16.529991,231.10001
California,1988,.40929404,0,1,0,1,5,1,53.22955703735352,47.74895095825195,.45410344,0,0,0,0,1,0,1,0,0,0,0,0,0,60.8,35.2,1.8,0,2.2,82.90000000000001,12.9,4.2,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,2,27,0,45,.5,.5,.60000002,.40000001,1,,1,0,0,5,0,20,-4938.6665,.021256626,-.31748265,-1.8114617,24.171724,1,24,40,44,80,.55000001,.60000002,0,1.8327184,78.171066,1.6831299,-1.6618733,44.544998,.0057702158,-1.8269482,.7228640776699026,.79337168,-.77211505,-.78760147,-1.6773597,1,1,0,1,1,1,1,3,28323000,615359512576,21.726496,84.300003
California,1992,.42600456,0,1,0,1,5,1,51.67015075683594,49.66812515258789,.44633332,0,0,0,0,1,0,1,0,0,0,0,0,0,47.5,7.4,40.2,0,5,73.59999999999999,26.4,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,1,0,2,26,0,45,.5,.5,.5777778,.42222223,,,0,0,0,6,1,24,-7424,.17136139,-.38453254,-1.5173986,23.062109,1,26,40,48,80,.60000002,.64999998,0,1.68876,77.801941,1.6117049,-1.4403436,45.785,.72987962,-.95888042,.7090727272727274,.66811585,-.49675447,.061763763,-.88182533,1,0,0,1,1,1,1,3,30895000,790045589504,25.571957,163.8
California,1996,.38918221,0,1,0,1,5,1,49.03191757202148,40.91232681274414,.44716665,0,0,0,0,1,0,1,0,0,0,0,0,0,92.8,0,0,0,7.2,66.09999999999999,18.4,1.8,7.5,6.3,1,0,0,0,1,1,3,3,0,0,0,0,2,0,2,26,0,52,1,0,.5,.5,,,0,0,0,7,0,28,-10293.334,.30595243,-.47068918,-1.1547753,21.925438,1,21,40,39,80,.48750001,.52499998,0,1.4607277,77.097656,1.3139882,-1.0080358,34.928001,-.017371425,-1.4780991,.7929999999999997,.68658084,-.38062841,-.70395225,-1.3313596,1,0,0,1,1,1,1,3,31762000,911576793088,28.700233,5.4000001
California,2000,.50757003,0,1,0,1,5,1,57.10064697265625,71.40757751464844,.43390322,0,0,0,0,1,0,1,0,0,0,0,0,0,81.2,18.2,0,0,.6,60.6,34.7,4,0,.7,0,0,0,0,1,1,3,3,0,0,0,0,2,0,2,28,0,52,1,0,.53846157,.46153846,,,0,0,0,8,0,32,-13482.666,.45868576,1.7969989,-.84667349,24.776154,0,25,40,48,80,.60000002,.625,1,1.3053592,75.877243,1.1991543,-.7404685,29.315001,-.63777691,-1.9431362,.8484628099173549,.67337722,-.21469146,-1.3111541,-1.8369312,1,0,0,1,1,1,1,3,33872000,1247093063680,36.817818,1051.1
California,2004,.54922301,0,1,0,1,5,1,55.6248779296875,71.83673095703125,.43811429,1,0,0,0,0,0,1,0,0,0,0,0,1,64.40000000000001,19.8,4.2,0,11.6,100,0,0,0,0,0,1,1,0,1,1,4,3,0,0,0,0,2,0,2,33,0,53,1,0,.6226415,.3773585,1,,0,0,1,9,0,36,-16928,.42109048,1.8657645,-.85990703,24.370054,0,25,40,48,80,.60000002,.625,1,1.2809975,75.756653,1.0924519,-.67136145,42.784,.48830625,-.79269123,.9386760925449881,.71868008,-.2975896,-.23037383,-.60414565,1,0,0,1,1,1,1,3,35722000,1527293935616,42.754993,9.3000002
California,2008,.50401443,0,1,0,1,5,0,61.49866485595703,48.48101806640625,.4301579,1,0,0,0,0,0,1,0,0,0,0,0,1,42.5,51.9,4,0,1.7,42.1,11.5,34.4,0,12,0,0,0,0,1,1,4,3,0,0,0,0,2,0,2,34,0,53,1,0,.64150941,.35849056,1,,1,0,0,0,0,0,0,.1529136,-.088155061,-1.2128189,26.454136,1,25,40,48,80,.60000002,.625,0,1.3657324,,,,50.470001,1.4152644,.049531937,1.072536269430052,.90951288,-.75659931,.50575149,,1,0,0,1,1,1,1,3,36580000,1955855990784,53.467907,283.89999
California,2012,.44802999,0,1,0,1,5,1,54.71355438232422,71.49246978759766,.43132433,1,0,0,0,0,0,1,0,0,0,0,0,1,100,0,0,0,0,79.5,5.3,3.7,10.4,1.1,1,0,0,0,1,1,4,3,0,0,0,0,2,0,2,34,0,53,1,0,.64150941,.35849056,1,,1,0,0,1,0,4,-53.333332,.4547632,1.5957968,-.63566649,23.599287,0,25,40,52,80,.64999998,.625,1,1.0904297,,,,,,,1.077774336283186,.69983453,-.24507132,,,1,0,0,1,1,1,1,3,38056000,2050056781824,53.869476,42.900002
California,2016,.47491658,0,1,0,1,5,1,57.86972045898438,69.94773864746094,.40068293,1,0,0,0,0,0,1,0,0,0,0,0,1,53.1,46,0,0,.9,75,0,0,0,25,0,0,0,0,1,1,4,3,0,0,0,0,2,0,2,39,0,53,1,0,.73584908,.26415095,1,,1,0,0,2,0,8,-426.66666,.57523811,1.7376577,-.076691329,23.187408,0,26,40,52,80,.64999998,.64999998,1,.65192944,,,,,,,1.08586,.41238299,.16285512,,,1,0,0,1,1,1,1,3,39209000,2557131882496,65.217979,62.200001
Colorado,1972,.34196419,0,1,0,1,6,0,35.62492370605469,36.97338104248047,.32300001,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,4,0,1,.5,.5,,,0,0,0,1,0,4,-53.333332,-.68055415,-1.4350611,-.7990641,11.506851,1,14,35,27,65,.41538462,.40000001,0,.11850995,68.801903,-.0077261827,-.67282796,50.950001,-.41900995,-.53751993,,,,,,0,0,0,1,1,1,1,3,2364000,11998000128,5.0752959,79.800003
Colorado,1976,.39395964,0,1,0,1,6,0,49.10158157348633,60.64551544189453,.34720001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,0,5,1,0,.60000002,.40000001,1,,0,0,0,2,0,8,-426.66666,.017987447,.26384383,-.35605875,17.048069,0,16,35,39,65,.60000002,.45714286,0,.37404621,72.41993,.45167726,-.4336898,41.383999,-1.2555567,-1.6296029,,,,,,0,0,0,1,1,1,1,3,2575000,20165900288,7.8314176,217.39999
Colorado,1980,.3549791,0,1,0,1,6,0,44.68049240112305,49.09166717529297,.3175,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,0,5,.5,.5,.60000002,.40000001,1,,1,0,0,3,0,12,-1376,.17045027,-.53057599,-.13946047,14.186056,0,13,35,27,65,.41538462,.37142858,0,.30991074,71.900948,.54172266,-.37127239,35.248001,-1.1744356,-1.4843464,.613,.78897369,-.61852342,-1.9634093,-1.7161583,0,0,0,1,1,1,1,3,2903000,33784700928,11.637857,298
Colorado,1984,.3471632,0,1,0,1,6,0,42.48664474487305,45.66147613525391,.3175,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,3,0,6,.5,.5,.5,.5,,,0,0,0,4,1,16,-2901.3333,-.35705027,-.89955783,-.71657348,13.48951,0,14,35,24,65,.36923078,.40000001,0,.35952321,71.900948,.65685993,-1.0139102,37.382,-1.4644698,-1.823993,.5848571428571427,.49848667,-.85553694,-1.9629564,-2.1213298,0,0,0,1,1,1,1,3,3189000,50717601792,15.90392,231.10001
Colorado,1988,.3484368,0,1,0,1,6,0,42.35702133178711,43.03948974609375,.25349998,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,0,6,.5,.5,.5,.5,,,0,0,0,5,0,20,-4938.6665,-.73296618,-.71812439,-.47559693,10.737504,0,10,35,24,65,.36923078,.2857143,0,-.25736925,67.689796,.065070733,-.79803693,42.922001,-.53749424,-.28012499,.6938571428571428,.7018767,-1.4348428,-1.2393709,-.60256499,1,0,0,1,1,1,1,3,3300000,63919800320,19.369637,84.300003
Colorado,1992,.39361572,0,1,0,1,6,0,46.33640289306641,43.24978637695313,.25349998,0,0,0,1,0,0,0,0,0,1,0,0,0,26.9,25.6,28.8,0,18.8,67.5,30,0,0,2.5,0,1,1,1,1,1,5,5,0,0,0,0,1,0,2,3,0,6,.5,.5,.5,.5,,,0,0,1,6,0,24,-7424,-.211789,-1.0239784,.12868784,11.746278,0,12,35,27,65,.41538462,.34285715,0,-.34047684,67.689796,.0085445987,-.22033359,44.407001,.14202453,.48250139,.7197368421052632,.70217407,-.91396308,-.56014955,.13347994,1,1,0,1,1,1,1,3,3465000,79766200320,23.020548,163.8
Colorado,1996,.36230084,0,1,0,1,6,0,42.47898864746094,46.23502731323242,.24033333,0,0,0,1,0,0,0,0,0,1,0,0,0,88.90000000000001,0,0,0,11.1,43.6,21.5,9.800000000000001,20.8,4.3,1,0,0,0,1,1,5,5,0,0,0,0,0,0,2,2,0,6,0,1,.33333334,.66666669,,1,0,0,0,0,0,0,0,-.17285927,-.045969311,.49986804,10.209117,0,16,35,24,65,.36923078,.45714286,0,-.67272729,66.844597,-.31745607,.1445968,33.589001,-.55433136,.11839592,.9267391304347828,1.0563693,-1.2292286,-1.6107006,-.2368753,1,1,0,1,1,1,1,3,3814000,112707903488,29.551102,5.5
Colorado,2000,.35276049,0,1,0,1,6,0,49.77512741088867,24.52979850769043,.39249998,0,0,0,1,0,0,0,0,0,1,0,0,0,71.40000000000001,23.3,0,0,5.3,64.7,27.1,6.6,0,1.6,0,0,0,0,1,1,5,5,0,0,0,0,0,0,2,2,0,6,0,1,.33333334,.66666669,,1,0,1,0,1,0,4,-53.333332,-.053759266,-1.5389292,-.92575431,19.536737,1,15,35,25,65,.38461539,.42857143,0,.87199503,76.393829,1.2919803,-1.3457395,28.691,-.88309109,-1.7550862,1.085066037735849,1.2558508,-1.30961,-2.1389418,-2.1750712,1,0,0,1,1,1,1,3,4301000,164226793472,38.183399,1144.2
Colorado,2004,.33954775,0,1,0,1,6,0,47.4713249206543,29.10277557373047,.39249998,0,0,1,0,0,0,0,0,0,0,1,0,0,64,1,2,0,33,,,,,,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,2,2,0,7,0,1,.2857143,.71428573,,1,0,1,1,2,0,8,-426.66666,-.1506654,-1.4759849,-.9741993,18.632494,1,17,35,28,65,.43076923,.48571429,0,.82353389,76.393829,1.1963558,-1.3470212,40.002998,-.21130143,-1.0348353,1.12295652173913,1.1776841,-1.3283495,-1.3889855,-1.4076573,1,1,0,1,1,1,1,3,4609000,196483694592,42.63044,9.3000002
Colorado,2008,.48604083,0,1,0,1,6,0,53.42242431640625,40.09654235839844,.3134,0,0,1,0,0,0,0,0,0,0,1,0,0,66.5,32.3,.1,0,1.1,19,13,60,0,8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,4,0,7,.5,.5,.5714286,.42857143,,,0,0,0,0,0,0,0,-.40618017,-.66458005,-.4952603,16.742588,0,20,35,39,65,.60000002,.5714286,1,.089080133,,,,48.112999,.994165,.90508485,1.253736434108526,1.3765012,-1.7826813,-.3823362,,1,0,0,1,1,1,1,3,4935000,246043492352,49.856838,283.89999
Colorado,2012,.46383503,0,1,0,1,6,0,43.06802749633789,57.59464645385742,.31060001,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,35,40,13,12,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,0,7,1,0,.42857143,.5714286,,,0,0,0,1,0,4,-53.333332,-.34465545,.81562543,-.20703559,13.37693,0,20,35,32,65,.49230769,.5714286,0,-.13761987,,,,,,,1.321915094339622,1.3534038,-1.6980593,,,1,0,0,1,1,1,1,3,5192000,264431599616,50.930584,42.900002
Colorado,2016,.38889927,0,1,0,1,6,0,45.54472732543945,53.65854644775391,.30000001,0,0,1,0,0,0,0,0,0,0,1,0,0,40.3,59,0,0,.7,2.9,97.09999999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,0,7,.5,.5,.42857143,.5714286,,,0,0,0,2,0,8,-426.66666,-.1839532,.78751189,.10724217,13.663419,0,17,35,34,65,.52307695,.48571429,0,-.29119536,,,,,,,1.145733333333333,.62541205,-.80936527,,,1,1,0,1,1,1,1,3,5541000,317977886720,57.386372,62.200001
Connecticut,1972,.39666069,1,0,0,0,7,0,60.7928466796875,54.94131088256836,.29260001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,4,0,6,.5,.5,.66666669,.33333334,1,,1,0,0,1,0,4,-53.333332,1.0353676,.24315962,1.1460471,17.787987,1,19,36,99,177,.55932206,.52777779,0,-.11067946,69.027283,.014462019,1.0209056,55.719002,.97023356,1.0809131,,,,,,0,0,0,1,1,1,1,3,3080000,17128800256,5.5612988,79.800003
Connecticut,1976,.48411956,1,0,0,0,7,0,78.82682037353516,66.38833618164063,.32980001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,4,0,6,.5,.5,.66666669,.33333334,1,,1,0,0,2,0,8,-426.66666,1.5927045,.9004997,1.367419,25.997086,0,29,36,118,151,.78145695,.80555558,1,.22528559,72.004753,.40185767,1.1908469,50.162998,1.7309793,1.5056937,,,,,,0,0,0,1,1,1,1,3,3102000,23975800832,7.7291427,217.39999
Connecticut,1980,.53526336,1,0,0,0,7,2,73.12711334228516,66.59959411621094,.33399999,0,0,0,0,1,0,1,0,0,0,0,0,0,41.5,46.9,2.6,0,9,33.9,38.6,22.1,1.3,4.1,1,0,1,1,1,1,3,3,0,0,0,0,1,0,2,5,0,6,.5,.5,.83333331,.16666667,1,,1,0,1,3,0,12,-1376,1.8741599,1.3259829,1.4286644,24.424456,0,26,36,103,151,.68211919,.72222221,1,.44549555,72.083832,.56339777,1.3107622,44.339001,1.7308469,1.2853513,.6072,.77106518,1.1030948,.95978171,1.1674491,0,0,0,1,1,1,1,3,3114000,36854501376,11.8351,350.60001
Connecticut,1984,.53378189,1,0,0,0,7,0,73.02814483642578,67.80319976806641,.3682,0,0,0,0,1,0,0,0,0,0,1,0,1,29.1,52.7,12,0,6.2,,,,,,0,1,0,-1,1,0,3,1,0,0,0,0,1,0,2,4,0,6,.5,.5,.66666669,.33333334,1,,1,0,0,0,0,0,0,1.699259,1.3240813,.82886267,26.888964,0,23,36,87,151,.57615894,.6388889,1,.87039638,73.22657,.84583837,.85342067,43.287998,.70635056,-.16404581,.6744736842105263,.77837884,.9208802,-.072028279,-.1394878,0,0,0,1,1,1,1,3,3167000,55528099840,17.533344,145
Connecticut,1988,.57003623,1,0,0,0,7,0,77.97347259521484,68.48591613769531,.37150002,0,0,0,0,1,0,1,0,0,0,0,0,0,58.1,28.3,7.7,0,5.9,70.59999999999999,20.2,3.1,0,6.2,0,0,0,1,1,1,3,3,0,0,0,0,1,0,2,3,0,6,.5,.5,.5,.5,,,0,0,0,1,0,4,-53.333332,1.7377306,1.4466456,.76565742,28.967146,0,25,36,92,151,.60927153,.69444442,1,.9720732,73.413406,.94866019,.78907043,44.585999,.019494232,-.95257896,.6468,.55344695,1.1842837,-.53395271,-.92916596,1,0,0,1,1,1,1,3,3232000,82983698432,25.67565,97.300003
Connecticut,1992,.44401443,1,0,0,0,7,0,61.63812255859375,59.08122253417969,.34220001,0,0,0,0,1,0,1,0,0,0,0,0,0,35.6,19.5,37.2,,7.6,66.7,21.9,0,0,11.4,0,1,0,0,1,1,3,3,0,0,0,0,2,0,2,3,0,6,1,0,.5,.5,,,0,0,0,2,0,8,-426.66666,.88741177,.55327475,.29447448,21.092566,2,20,36,89,151,.58940399,.55555558,0,.59293729,71.731911,.64937377,.238038,44.969002,.38177425,-.21116304,.742095238095238,.77358055,.11383122,-.3918063,-.26759952,1,0,0,1,1,1,1,3,3279000,101474697216,30.946842,163.8
Connecticut,1996,.4641667,1,0,0,0,7,0,60.03699493408203,49.39030075073242,.34220001,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,54.4,15.1,5.4,20.1,5,1,0,0,0,1,1,3,3,0,0,0,0,2,0,2,3,0,6,1,0,.5,.5,,,0,0,0,3,0,12,-1376,1.1100752,.20580275,.73206288,20.544661,1,17,36,91,151,.60264903,.47222221,0,.37801236,71.731911,.46020257,.64987266,37.715,1.1002581,.72224575,.8155102040816327,.7488215,.36125374,.35143661,.64005554,1,0,0,1,1,1,1,3,3264000,123212201984,37.748837,5.5
Connecticut,2000,.40544361,1,0,0,0,7,0,67.1044921875,53.38777923583984,.33450001,0,0,0,0,1,0,1,0,0,0,0,0,0,55.4,41.5,0,0,3.1,46.8,48.7,3.3,0,1.2,0,0,0,0,1,1,3,3,0,0,0,0,2,0,2,4,0,6,1,0,.66666669,.33333334,1,,0,0,0,4,0,16,-2901.3333,1.1584888,.51466954,.8935746,22.446453,1,19,36,96,151,.63576162,.52777779,0,.26491418,70.71965,.27238083,.88610792,34.091999,1.2402112,.97529709,.8811533742331289,.75385535,.4046334,.4863559,.96783042,1,0,0,1,1,1,1,3,3406000,152338104320,44.726395,1144.2
Connecticut,2004,.42319524,1,0,0,0,7,0,64.07688903808594,54.3362922668457,.33675,0,0,0,0,1,0,1,0,0,0,0,0,0,58.3,23.7,4,0,14,,,,,,0,1,0,0,1,1,3,3,0,0,0,0,2,0,2,2,0,5,1,0,.40000001,.60000002,,1,0,0,0,5,0,20,-4938.6665,1.0137753,.49724898,.74935538,21.577892,1,21,36,94,151,.62251657,.58333331,0,.26441997,71.115067,.33555189,.67822349,43.734001,.72729486,.46287489,.9771082474226797,.81440651,.19936883,-.087111652,.39174297,1,0,0,1,1,1,1,3,3482000,181339701248,52.079178,9.6999998
Connecticut,2008,.41645834,1,0,0,0,7,0,83.41682434082031,54.93796157836914,.333,0,0,0,0,1,0,1,0,0,0,0,0,0,50.7,46.6,1,0,1.7,52.1,7,33,0,7.9,0,0,0,0,1,1,3,3,0,0,0,0,1,1,2,4,0,5,.5,.5,.80000001,.2,1,,0,0,0,6,0,24,-7424,1.6702417,.35575387,1.3668516,27.777803,1,24,36,107,151,.70860928,.66666669,0,.30339018,,,,44.043999,.26720199,-.036188185,1.03971875,.82493573,.84530598,-.55773377,,1,0,0,1,1,1,1,3,3503000,237542703104,67.811218,915.79999
Connecticut,2012,.40796056,1,0,0,0,7,0,72.63809204101563,66.56366729736328,.33157143,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,67.5,6.8,10.3,13.4,2,1,0,0,0,1,1,3,3,0,0,0,0,2,0,2,5,0,5,1,0,1,0,1,,1,0,0,7,0,28,-10293.334,1.6852107,1.3191124,1.6095021,24.084717,0,23,36,100,151,.66225165,.6388889,1,.075708635,,,,,,,1.122053398058252,.8183704,.8668403,,,1,0,0,1,1,1,1,3,3594000,236523700224,65.810715,54.5
Connecticut,2016,.37565517,1,0,0,0,7,2,94.95393371582031,66.3831787109375,.34728572,0,0,0,0,1,0,1,0,0,0,0,0,0,51.8,41.6,0,0,6.6,58,12,28,1,1,0,0,0,0,1,1,3,3,0,0,0,0,2,0,2,5,0,5,1,0,1,0,1,,1,0,0,8,0,32,-13482.666,2.8595405,1.5297375,2.7077975,32.976147,0,21,36,87,151,.57615894,.58333331,1,.15174298,,,,,,,1.087857142857143,.41948882,2.4400516,,,1,0,0,1,1,1,1,3,3579000,259776004096,72.583405,62.200001
Delaware,1972,.3732442,1,0,0,0,8,0,46.51922607421875,39.16648864746094,.31400001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,,1,0,1,0,1,0,4,-53.333332,.062207576,-1.2302229,.011549763,14.607038,1,6,19,16,39,.41025642,.31578946,0,.050657813,76.021973,.70307517,-.64086759,45.606998,-1.9754641,-2.0261219,,,,,,0,0,0,1,1,1,1,3,571000,3623399936,6.3457093,87.800003
Delaware,1976,.37733564,1,0,0,0,8,0,52.96027755737305,65.59356689453125,.31400001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,.5,.5,0,1,,1,0,1,0,2,0,8,-426.66666,.22240479,.81239069,.13220072,16.629528,0,13,21,25,41,.60975611,.61904764,1,.090204082,72.360619,.44456017,-.22215538,39.535,-1.8845694,-1.9747735,,,,,,0,0,0,1,1,1,1,3,582000,5025500160,8.6348801,217.39999
Delaware,1980,.33306399,1,0,0,0,8,0,44.21767807006836,49.65660095214844,.31400001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,.5,.5,0,1,,1,0,1,0,3,0,12,-1376,.14273164,-.47066984,-.13841879,13.884352,1,13,21,21,41,.51219511,.61904764,0,.28115043,72.360619,.59620208,-.45347044,33.074001,-1.8691978,-2.1503482,.6637500000000001,.94567341,-.8029418,-2.8148713,-2.4654,0,1,0,1,1,1,1,3,596000,7304200192,12.255369,350.60001
Delaware,1984,.35288185,1,0,0,0,8,0,45.18299865722656,49.08199310302734,.24450001,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,.5,.5,1,0,1,,0,0,0,4,0,16,-2901.3333,-.17550915,-.55604368,.20054418,11.047244,1,13,21,25,41,.60975611,.61904764,0,-.37605333,66.42942,-.12315156,-.052357599,37.749001,-1.3295743,-.95352101,.6327999999999999,.6482228,-.82373196,-1.9777972,-1.2064228,0,0,0,1,1,1,1,3,614000,10611000320,17.281759,145
